what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1225593142750
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1225593149061
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1225593154043
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1225593162293
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1225593175787
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1225593180809
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.format,1225593182307
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225593200516
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225593200703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225593203529
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225593233622
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225593234842
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225593236468
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225593238102
started,bundle,org.eclipse.jst.server.core,1.1.1.v20080730,org.eclipse.jst.server.core,1225593240276
started,bundle,org.eclipse.jst.ejb.ui,1.1.202.v200809040612,org.eclipse.jst.ejb.ui,1225593240304
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.202.v200809040612,org.eclipse.jst.j2ee.ejb,1225593240323
started,bundle,org.eclipse.jst.jee.ui,1.0.102.v200809102205,org.eclipse.jst.jee.ui,1225593240349
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225593240403
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225593242840
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225593243712
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225593244738
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225593247652
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225593250727
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225593256081
