what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.2.v200809050219,org.eclipse.wst.validation,1225339634669
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1225339634669
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1225339634670
started,bundle,org.eclipse.wst.xml.core,1.1.305.v200809120354,org.eclipse.wst.xml.core,1225339634671
started,bundle,net.sourceforge.phpeclipse,1.2.1.200810130444PRD,net.sourceforge.phpeclipse,1225339634672
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1225339635352
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1225339635360
closed,view,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.internal.introview,1225339635371
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339645440
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339653653
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339660315
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339679672
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339681835
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339684396
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339688591
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1225339694527
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1225339694556
started,bundle,org.eclipse.jdt.launching.macosx,3.1.100.v20080422,org.eclipse.jdt.launching.macosx,1225339694564
started,bundle,org.eclipse.jst.jee.ui,1.0.102.v200809102205,org.eclipse.jst.jee.ui,1225339705893
started,bundle,org.eclipse.jst.servlet.ui,1.1.202.v200809102205,org.eclipse.jst.servlet.ui,1225339705895
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.201.v200807240600,org.eclipse.jst.j2ee.navigator.ui,1225339705905
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1225339706111
started,bundle,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui,1225339706132
started,bundle,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.ui,1225339706134
started,bundle,org.eclipse.jst.jsp.core,1.2.110.v200809120122,org.eclipse.jst.jsp.core,1225339706171
