what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225341518243
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341524836
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341525004
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225341527888
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341532732
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341532890
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225341543013
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341544201
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341544409
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225341545696
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341546402
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341546665
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225341548275
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341549152
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341549384
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225341550506
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341551561
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341551793
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225341553603
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341554744
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341554992
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225341557435
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341558163
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225341558398
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225341561196
