what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.import,1225340211953
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.import,1225340211953
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340216269
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340216340
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340224098
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340225961
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340238682
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1225340238731
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340245398
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1225340246085
started,bundle,org.eclipse.pde.core,3.4.0.v20080903-1700,org.eclipse.pde.core,1225340246112
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225340246189
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340248550
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340248782
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340248944
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340252004
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340263050
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340268902
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340270610
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1225340270661
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340281681
started,bundle,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.ui,1225340283473
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340283900
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340286641
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340291311
