what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225348148879
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225348155133
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225348155309
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225348159214
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225348159589
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225348159647
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1225348163899
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225348208260
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225348211961
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225348212120
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1225348217667
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225348226744
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225348226884
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348228624
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348231740
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348238656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348239715
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348239895
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348244633
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225348245901
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1225348247539
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348256499
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348258902
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348259026
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225348264479
