what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340297952
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340299693
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340302554
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340302631
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225340315177
activated,view,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1225340332077
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1225340333069
activated,view,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1225340333148
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340334521
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1225340335696
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340335771
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340345923
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340347952
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340349069
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1225340349109
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340353075
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340367625
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340367793
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340392381
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340463386
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340471989
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340719804
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340762193
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340764926
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340788666
