what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1225687795696
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225687813348
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225687820628
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225687844263
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1225687846050
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225687895366
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225687923050
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225687940026
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1225687969192
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225687986207
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1225688002227
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225688009073
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225688025398
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225688045972
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1225688048009
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225688056501
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225688071771
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225688076648
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225688098017
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1225688100025
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225688103574
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225688107770
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225688108846
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225688127465
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225688130753
