what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225339894782
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1225339906864
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225339912230
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339921053
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339937225
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225339937397
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225339941761
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340032124
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340035670
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340037604
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340042929
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340050604
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340072761
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340072857
started,bundle,org.eclipse.jst.server.core,1.1.1.v20080730,org.eclipse.jst.server.core,1225340073814
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340073841
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340075124
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340076502
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1225340076701
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340079694
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1225340080694
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1225340164063
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340164161
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340171525
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1225340211903
